,Image_ID,class,confidence,x_center,y_center,width,height
1174,ID_L4TJ998P,fruit_woodiness,0.952002,0.507812,0.72168,0.414062,0.548828
1175,ID_SU8FDHQX,fruit_woodiness,0.502694,0.776367,0.364258,0.447266,0.439453
1176,ID_ISUVGFCI,fruit_woodiness,0.939965,0.46875,0.608398,0.699219,0.517578
1177,ID_QJQ9O5OF,fruit_healthy,0.303507,0.0234375,0.552734,0.046875,0.191406
1178,ID_QJQ9O5OF,fruit_healthy,0.970888,0.47168,0.46582,0.439453,0.353516
1179,ID_6VE9Y8MH,fruit_brownspot,0.773854,0.443359,0.519531,0.796875,0.445312
1180,ID_PK02G2O5,fruit_woodiness,0.294119,0.8125,0.0390625,0.367188,0.078125
1181,ID_PK02G2O5,fruit_woodiness,0.731529,0.68457,0.579102,0.263672,0.318359
1182,ID_PK02G2O5,fruit_woodiness,0.916609,0.272461,0.826172,0.255859,0.347656
1183,ID_MOKNV9M7,fruit_healthy,0.887907,0.949219,0.820312,0.101562,0.359375
1184,ID_MOKNV9M7,fruit_healthy,0.978958,0.516602,0.612305,0.388672,0.341797
1185,ID_0082Y2NI,fruit_woodiness,0.966292,0.537109,0.394531,0.328125,0.484375
1186,ID_JN6P4ZOK,fruit_brownspot,0.91217,0.509766,0.416016,0.546875,0.363281
1187,ID_KJXF9Q53,fruit_brownspot,0.872469,0.507812,0.474609,0.664062,0.453125
1188,ID_I4A7BTBE,fruit_healthy,0.948785,0.480469,0.542969,0.445312,0.394531
1189,ID_X6MKNUWC,fruit_brownspot,0.777098,0.366211,0.454102,0.162109,0.228516
1190,ID_X6MKNUWC,fruit_brownspot,0.860148,0.75293,0.676758,0.306641,0.384766
1191,ID_MWV65I3Z,fruit_healthy,0.976879,0.508789,0.5625,0.552734,0.433594
1192,ID_A5DB9O49,fruit_brownspot,0.820333,0.349609,0.347656,0.5,0.597656
1193,ID_TZX5PCGD,fruit_healthy,0.97843,0.470703,0.550781,0.519531,0.410156
1194,ID_L1AZTRYP,fruit_woodiness,0.941283,0.618164,0.583008,0.306641,0.474609
1195,ID_L0T310JI,fruit_brownspot,0.81635,0.524414,0.436523,0.357422,0.443359
1196,ID_G4OL29KL,fruit_woodiness,0.851215,0.649414,0.473633,0.478516,0.619141
1197,ID_N0AWHTVV,fruit_woodiness,0.94332,0.678711,0.483398,0.474609,0.619141
1198,ID_UAXW071J,fruit_woodiness,0.315557,0.0390625,0.821289,0.078125,0.337891
1199,ID_UAXW071J,fruit_woodiness,0.866803,0.628906,0.375,0.304688,0.398438
1200,ID_S04JK8PB,fruit_healthy,0.968475,0.354492,0.474609,0.509766,0.386719
1201,ID_6N0XXPYK,fruit_woodiness,0.934989,0.516602,0.444336,0.423828,0.611328
1202,ID_LMKJE5XS,fruit_brownspot,0.37994,0.0800781,0.0517578,0.160156,0.103516
1203,ID_LMKJE5XS,fruit_brownspot,0.90225,0.475586,0.547852,0.435547,0.267578
1204,ID_8RXF6O7O,fruit_woodiness,0.9252,0.564453,0.572266,0.402344,0.539062
1205,ID_A0F5JJHC,fruit_brownspot,0.904257,0.519531,0.478516,0.320312,0.449219
1206,ID_5D69YCZJ,fruit_brownspot,0.888343,0.515625,0.46875,0.40625,0.484375
1207,ID_CA43TS2K,fruit_healthy,0.282258,0.868164,0.416016,0.0683594,0.0585938
1208,ID_CA43TS2K,fruit_healthy,0.483299,0.100586,0.932617,0.201172,0.134766
1209,ID_CA43TS2K,fruit_healthy,0.977394,0.548828,0.521484,0.378906,0.316406
1210,ID_O7QJFD51,fruit_woodiness,0.727066,0.516602,0.461914,0.283203,0.427734
1211,ID_U2SMF3TD,fruit_woodiness,0.582108,0.545898,0.511719,0.599609,0.339844
1212,ID_A34NJSSC,fruit_healthy,0.455827,0.102539,0.868164,0.158203,0.142578
1213,ID_A34NJSSC,fruit_healthy,0.776214,0.587891,0.638672,0.164062,0.136719
1214,ID_A34NJSSC,fruit_healthy,0.981951,0.466797,0.447266,0.339844,0.269531
1215,ID_0VF76RFT,fruit_woodiness,0.917785,0.686523,0.335938,0.462891,0.550781
1216,ID_JYYYDN67,fruit_brownspot,0.895524,0.475586,0.398438,0.435547,0.347656
1217,ID_FT1QT4DZ,fruit_healthy,0.928168,0.435547,0.446289,0.566406,0.345703
1218,ID_N3FW37HH,fruit_brownspot,0.892303,0.507812,0.540039,0.5625,0.357422
1219,ID_1YWD92TN,fruit_brownspot,0.273132,0.329102,0.912109,0.388672,0.175781
1220,ID_1YWD92TN,fruit_brownspot,0.603546,0.514648,0.53418,0.701172,0.408203
1221,ID_OXOCXET8,fruit_healthy,0.977747,0.477539,0.470703,0.427734,0.339844
1222,ID_ZCPL4F4L,fruit_woodiness,0.460611,0.28418,0.198242,0.330078,0.388672
1223,ID_ZCPL4F4L,fruit_woodiness,0.961186,0.511719,0.541016,0.339844,0.457031
1224,ID_JVUATEIS,fruit_brownspot,0.782884,0.495117,0.555664,0.498047,0.291016
1225,ID_PAXZTWII,fruit_brownspot,0.289283,0.28418,0.0966797,0.568359,0.185547
1226,ID_PAXZTWII,fruit_healthy,0.483401,0.287109,0.0947266,0.574219,0.185547
1227,ID_PAXZTWII,fruit_woodiness,0.850635,0.386719,0.385742,0.683594,0.353516
1228,ID_BKM592C3,fruit_woodiness,0.750994,0.476562,0.5,0.640625,0.402344
1229,ID_8U1P8PAC,fruit_healthy,0.971668,0.488281,0.543945,0.457031,0.373047
1230,ID_HYFSJZTS,fruit_healthy,0.308301,0.0576172,0.932617,0.115234,0.130859
1231,ID_HYFSJZTS,fruit_healthy,0.967433,0.456055,0.4375,0.564453,0.453125
1232,ID_9UWPPZBI,fruit_woodiness,0.965398,0.530273,0.587891,0.513672,0.394531
1233,ID_SQ0O1J4L,fruit_healthy,0.959138,0.467773,0.570312,0.318359,0.269531
1234,ID_J7X557R5,fruit_healthy,0.858766,0.926758,0.583984,0.146484,0.285156
1235,ID_J7X557R5,fruit_healthy,0.876764,0.72168,0.837891,0.541016,0.324219
1236,ID_J7X557R5,fruit_healthy,0.905787,0.910156,0.862305,0.175781,0.271484
1237,ID_J7X557R5,fruit_woodiness,0.966221,0.366211,0.483398,0.470703,0.330078
1238,ID_EKM8QNA9,fruit_healthy,0.444266,0.106445,0.200195,0.212891,0.400391
1239,ID_EKM8QNA9,fruit_healthy,0.944126,0.499023,0.470703,0.630859,0.550781
1240,ID_SKICCEE2,fruit_healthy,0.973476,0.44043,0.571289,0.486328,0.388672
1241,ID_14EC1H1R,fruit_brownspot,0.926621,0.56543,0.229492,0.384766,0.455078
1242,ID_M3YO8ETB,fruit_brownspot,0.836733,0.537109,0.542969,0.300781,0.40625
1243,ID_MWGP4FFB,fruit_brownspot,0.912966,0.564453,0.461914,0.476562,0.537109
1244,ID_3W210YO5,fruit_healthy,0.523395,0.55957,0.701172,0.205078,0.164062
1245,ID_3W210YO5,fruit_healthy,0.7953,0.163086,0.0361328,0.326172,0.0722656
1246,ID_3W210YO5,fruit_healthy,0.935261,0.461914,0.365234,0.650391,0.585938
1247,ID_3VJJV1D6,fruit_woodiness,0.847459,0.459961,0.446289,0.396484,0.248047
1248,ID_KLMHE8U2,fruit_brownspot,0.882326,0.452148,0.413086,0.490234,0.337891
1249,ID_1XOH77OH,fruit_woodiness,0.803992,0.433594,0.563477,0.273438,0.384766
1250,ID_JCG7N1LA,fruit_healthy,0.932495,0.885742,0.884766,0.228516,0.230469
1251,ID_JCG7N1LA,fruit_healthy,0.978787,0.456055,0.635742,0.408203,0.353516
1252,ID_HVU0P1M3,fruit_woodiness,0.381688,0.106445,0.842773,0.212891,0.310547
1253,ID_HVU0P1M3,fruit_brownspot,0.584748,0.515625,0.514648,0.277344,0.412109
1254,ID_HVU0P1M3,fruit_woodiness,0.687462,0.518555,0.515625,0.294922,0.414062
1255,ID_GECI4VZV,fruit_brownspot,0.788089,0.545898,0.505859,0.400391,0.324219
1256,ID_18NJG68M,fruit_woodiness,0.454968,0.495117,0.384766,0.775391,0.441406
1257,ID_18NJG68M,fruit_brownspot,0.514475,0.499023,0.383789,0.759766,0.443359
1258,ID_8EMJ03IQ,fruit_brownspot,0.688469,0.830078,0.0488281,0.339844,0.0976562
1259,ID_8EMJ03IQ,fruit_brownspot,0.916326,0.423828,0.485352,0.59375,0.396484
1260,ID_P4EPA861,fruit_brownspot,0.845569,0.609375,0.253906,0.46875,0.507812
1261,ID_PZVNMLT8,fruit_woodiness,0.937148,0.510742,0.383789,0.650391,0.767578
1262,ID_4Q1RIOH1,fruit_woodiness,0.854437,0.130859,0.729492,0.261719,0.408203
1263,ID_4Q1RIOH1,fruit_brownspot,0.924941,0.613281,0.519531,0.347656,0.421875
1264,ID_ZTJYPA9C,fruit_woodiness,0.677673,0.0595703,0.630859,0.119141,0.300781
1265,ID_ZTJYPA9C,fruit_woodiness,0.965441,0.532227,0.525391,0.626953,0.484375
1266,ID_0NIAXXSP,fruit_woodiness,0.436665,0.43457,0.443359,0.357422,0.296875
1267,ID_FVJD4K6I,fruit_brownspot,0.78835,0.560547,0.425781,0.441406,0.566406
1268,ID_37FJJ6YO,fruit_brownspot,0.850765,0.40918,0.487305,0.482422,0.591797
1269,ID_92QNY1XC,fruit_brownspot,0.787115,0.50293,0.389648,0.306641,0.341797
1270,ID_92QNY1XC,fruit_brownspot,0.896584,0.860352,0.576172,0.279297,0.523438
1271,ID_TSE7SMYP,fruit_healthy,0.967489,0.506836,0.500977,0.423828,0.330078
1272,ID_F8YN24XL,fruit_healthy,0.554603,0.941406,0.52832,0.117188,0.263672
1273,ID_F8YN24XL,fruit_brownspot,0.863287,0.484375,0.554688,0.59375,0.367188
1274,ID_KYK2Q4CH,fruit_brownspot,0.783164,0.0810547,0.212891,0.162109,0.425781
1275,ID_KYK2Q4CH,fruit_woodiness,0.853885,0.384766,0.480469,0.761719,0.417969
1276,ID_KJZJVZTF,fruit_brownspot,0.910831,0.441406,0.388672,0.410156,0.460938
1277,ID_PYP2LA1Z,fruit_healthy,0.345994,0.0175781,0.476562,0.0351562,0.15625
1278,ID_PYP2LA1Z,fruit_healthy,0.466237,0.327148,0.519531,0.107422,0.136719
1279,ID_PYP2LA1Z,fruit_healthy,0.98019,0.556641,0.483398,0.449219,0.373047
1280,ID_SIMMNY04,fruit_woodiness,0.966995,0.422852,0.411133,0.537109,0.376953
1281,ID_5N88T5OR,fruit_healthy,0.970828,0.394531,0.472656,0.566406,0.445312
1282,ID_FDDPGYWM,fruit_healthy,0.974438,0.394531,0.512695,0.570312,0.482422
1283,ID_7P85W6QM,fruit_healthy,0.945731,0.46582,0.553711,0.416016,0.361328
1284,ID_8Y7SHU31,fruit_brownspot,0.881762,0.645508,0.65918,0.337891,0.427734
1285,ID_8Y7SHU31,fruit_brownspot,0.907401,0.587891,0.267578,0.324219,0.410156
1286,ID_V695JBLJ,fruit_woodiness,0.405468,0.688477,0.0546875,0.623047,0.109375
1287,ID_V695JBLJ,fruit_woodiness,0.940695,0.333008,0.651367,0.666016,0.513672
1288,ID_JSKFWYQ8,fruit_woodiness,0.807738,0.441406,0.613281,0.460938,0.664062
1289,ID_JSKFWYQ8,fruit_woodiness,0.923606,0.771484,0.27832,0.433594,0.505859
1290,ID_QCVRY8PD,fruit_woodiness,0.949816,0.405273,0.520508,0.607422,0.345703
1291,ID_8QQR3GLH,fruit_healthy,0.978819,0.464844,0.529297,0.441406,0.335938
1292,ID_2KBFMPOP,fruit_brownspot,0.319313,0.782227,0.582031,0.435547,0.796875
1293,ID_2KBFMPOP,fruit_brownspot,0.73002,0.439453,0.584961,0.429688,0.798828
1294,ID_ZTYLLT5K,fruit_healthy,0.812213,0.417969,0.522461,0.773438,0.607422
1295,ID_S6ROOR7U,fruit_woodiness,0.846367,0.576172,0.581055,0.4375,0.294922
1296,ID_Q0KBZOT3,fruit_woodiness,0.922159,0.476562,0.444336,0.460938,0.619141
1297,ID_QEO8EA5Z,fruit_brownspot,0.775223,0.557617,0.514648,0.521484,0.294922
1298,ID_QG2EICL9,fruit_woodiness,0.849623,0.577148,0.439453,0.646484,0.386719
1299,ID_27805T1F,fruit_healthy,0.273438,0.970703,0.890625,0.0585938,0.21875
1300,ID_27805T1F,fruit_healthy,0.980306,0.470703,0.480469,0.546875,0.472656
1301,ID_ANLRW6ST,fruit_healthy,0.886937,0.492188,0.579102,0.449219,0.341797
1302,ID_4KC5ORDL,fruit_woodiness,0.971951,0.433594,0.470703,0.621094,0.449219
1303,ID_14IWH5W2,fruit_brownspot,0.250025,0.492188,0.37207,0.777344,0.603516
1304,ID_14IWH5W2,fruit_woodiness,0.435546,0.520508,0.37207,0.736328,0.595703
1305,ID_CM597XOK,fruit_healthy,0.813686,0.50293,0.543945,0.314453,0.244141
1306,ID_1219VLG1,fruit_woodiness,0.415133,0.581055,0.609375,0.779297,0.621094
1307,ID_TJAESNXO,fruit_brownspot,0.692229,0.525391,0.393555,0.273438,0.380859
1308,ID_TJAESNXO,fruit_woodiness,0.755471,0.771484,0.558594,0.234375,0.285156
1309,ID_BVFPC07D,fruit_healthy,0.513478,0.327148,0.135742,0.275391,0.259766
1310,ID_BVFPC07D,fruit_healthy,0.806061,0.917969,0.288086,0.164062,0.220703
1311,ID_BVFPC07D,fruit_healthy,0.978184,0.425781,0.580078,0.386719,0.296875
1312,ID_09FSGMD6,fruit_healthy,0.977567,0.515625,0.430664,0.625,0.548828
1313,ID_MO7C668E,fruit_woodiness,0.931659,0.435547,0.453125,0.636719,0.4375
1314,ID_2T2VTXVZ,fruit_healthy,0.97879,0.457031,0.484375,0.386719,0.289062
1315,ID_UWKN4S0B,fruit_brownspot,0.928388,0.428711,0.262695,0.373047,0.505859
1316,ID_7WS0OYWE,fruit_brownspot,0.862599,0.18457,0.34082,0.365234,0.310547
1317,ID_7WS0OYWE,fruit_brownspot,0.874624,0.496094,0.522461,0.515625,0.427734
1318,ID_WD0UAN51,fruit_brownspot,0.912039,0.501953,0.462891,0.347656,0.398438
1319,ID_P0YU577B,fruit_healthy,0.269012,0.105469,0.365234,0.210938,0.378906
1320,ID_P0YU577B,fruit_brownspot,0.464951,0.945312,0.313477,0.109375,0.541016
1321,ID_P0YU577B,fruit_brownspot,0.690265,0.735352,0.34082,0.267578,0.224609
1322,ID_P0YU577B,fruit_brownspot,0.911919,0.803711,0.107422,0.392578,0.214844
1323,ID_P0YU577B,fruit_healthy,0.929105,0.352539,0.493164,0.654297,0.533203
1324,ID_TD1MXSIQ,fruit_woodiness,0.301339,0.90332,0.774414,0.169922,0.208984
1325,ID_TD1MXSIQ,fruit_brownspot,0.889319,0.693359,0.516602,0.328125,0.435547
1326,ID_9RZ88SFU,fruit_healthy,0.961849,0.442383,0.636719,0.392578,0.316406
1327,ID_HLQGJO83,fruit_brownspot,0.288252,0.457031,0.449219,0.6875,0.394531
1328,ID_HLQGJO83,fruit_woodiness,0.493953,0.458984,0.446289,0.683594,0.392578
1329,ID_LCYUWC3Y,fruit_healthy,0.264503,0.950195,0.446289,0.0996094,0.115234
1330,ID_LCYUWC3Y,fruit_healthy,0.978421,0.380859,0.544922,0.433594,0.347656
1331,ID_8Z5WR8GP,fruit_brownspot,0.889217,0.609375,0.481445,0.464844,0.591797
1332,ID_ZQQZPFF3,fruit_healthy,0.252027,0.367188,0.117188,0.0703125,0.0507812
1333,ID_ZQQZPFF3,fruit_healthy,0.957015,0.654297,0.547852,0.320312,0.236328
1334,ID_FS33JT6Z,fruit_woodiness,0.714273,0.623047,0.508789,0.300781,0.373047
1335,ID_STKF9X8T,fruit_woodiness,0.822922,0.541992,0.463867,0.544922,0.310547
1336,ID_3B8HB4Q4,fruit_healthy,0.450081,0.976562,0.723633,0.046875,0.302734
1337,ID_3B8HB4Q4,fruit_healthy,0.924926,0.667969,0.398438,0.296875,0.234375
1338,ID_3B8HB4Q4,fruit_healthy,0.949332,0.485352,0.604492,0.263672,0.248047
1339,ID_WFXTFPYT,fruit_brownspot,0.661539,0.157227,0.347656,0.314453,0.367188
1340,ID_WFXTFPYT,fruit_brownspot,0.873343,0.549805,0.523438,0.568359,0.335938
1341,ID_D2D2PJX1,fruit_brownspot,0.880443,0.617188,0.579102,0.34375,0.419922
1342,ID_MBZSNZSP,fruit_healthy,0.948973,0.632812,0.861328,0.464844,0.277344
1343,ID_MBZSNZSP,fruit_healthy,0.979023,0.530273,0.545898,0.583984,0.466797
1344,ID_T16CDRB5,fruit_healthy,0.587091,0.375977,0.466797,0.220703,0.207031
1345,ID_T16CDRB5,fruit_healthy,0.942556,0.0673828,0.527344,0.134766,0.425781
1346,ID_T16CDRB5,fruit_healthy,0.970327,0.498047,0.62793,0.410156,0.349609
1347,ID_J9BL87J0,fruit_woodiness,0.87626,0.487305,0.455078,0.412109,0.410156
1348,ID_GOBW1S5W,fruit_woodiness,0.948086,0.480469,0.527344,0.578125,0.742188
1349,ID_DK7VP9GB,fruit_woodiness,0.750945,0.669922,0.335938,0.230469,0.1875
1350,ID_DK7VP9GB,fruit_woodiness,0.946088,0.483398,0.245117,0.240234,0.185547
1351,ID_39I6CR3X,fruit_brownspot,0.896585,0.425781,0.487305,0.726562,0.478516
1352,ID_IBHCAG6F,fruit_brownspot,0.316727,0.521484,0.477539,0.375,0.201172
1353,ID_IBHCAG6F,fruit_woodiness,0.565467,0.521484,0.474609,0.371094,0.203125
1354,ID_IWJT38NZ,fruit_healthy,0.975608,0.461914,0.479492,0.396484,0.294922
